977;;Kushwaha, Seema
978;;Kwong, Harris
979;;Kwong, Man Kam
980;;Kyll&ouml;nen, Urpo M.
981;;Labelle, Antoine
982;;Lagarias, Jeffrey C.
983;;Lages, Ant&oacute;nio
984;;Lal&iacute;n, Matilde
985;;Lam, Heung Yeung
986;;Lamarche, Alicia
987;;Lambert, Joshua
988;;Lampret, Vito
989;;Lan, Bin
990;;Landman, Bruce
991;;Landsberg, Adam Scott
992;;Lane-Harvard, Liz
993;;Langeveld, Niels
994;;Langlois, Bruno
995;;Lanning, Charles
996;;Lao, Huixue
997;;Laohakosol, Vichian
998;;Lapointe, M&eacute;lodie
999;;Larsen, Bayley
1000;;Larson, C. E.
1001;;Larson, Matt
1002;;Larsson, Urban
1003;;Lazarev, Oleg
1004;;Law, Shirley
1005;;Leach, David
1006;;Lebowitz-Lockard, Noah
1007;;Ledoan, Andrew H.
1008;;Lee, Ethan S.
1009;;Lee, Jaewoo
1010;;Lee, Jun Ho
1011;;Lee, Philip
1012;;Lee, Si Ying
1013;;Lee, Sunyoung
1014;;Lefmann, Hanno
1015;;Lehmann, Hunter
1016;;Lekuona, Alberto
1017;;Lelis, Jean
1018;;Lengyel, Tam&aacute;s
1019;;Lentfer, John
1020;;Leonessi, Davide
1021;;Lepinski, Mathew
1022;;Leroy, Julien
1023;;LeSaulnier, Tim
1024;;Leth, Steven
1025;;Lettington, Matthew C.
1026;;Leung, Ho-Hon
1027;;Leung, Wing Hong
1028;;Lev, Vsevolod F.
1029;;Levy, Dan
1030;;Levy, Karl
1031;;Lewis, Max
1032;;Lewis, Ryan H.
1033;;Lewis, Scott
1034;;Lewittes, Joseph
1035;;Li, Bei
1036;;Li, Chun
1037;;Li, Deyaun
1038;;Li, Haifeng
1039;;Li, Hsuan-Chu
1040;;Li, Jinjiang
1041;;Li, Rusen
1042;;Li, Shiyu
1043;;Li, Shuguang
1044;;Li, Taiyu
1045;;Li, Teresa X.S.
1046;;Li, Ting Hon Stanford
1047;;Li, Xian-Jin
1048;;Li, Xiaoping
1049;;Li, Yangcheng
1050;;Li, Yuan
1051;;Li, Yuanlin
1052;;Li, Zhangyuan
1053;;Li, Zhao-Jun
1054;;Li, Zhonghua
1055;;Liardet, Pierre
1056;;Lichtblau, Daniel
1057;;Lichtman, Jared Ducker
1058;;Lidick&yacute;, Bernard
1059;;Lim, Chang Mou
1060;;Lim, Chu-Wee
1061;;Lim, Dongkyu
1062;;Lin, Hsueh-Yung
1063;;Lin, Ying-Jie
1064;;Linz, William
1065;;Liqun, Tao
1066;;Liskovets, Valery A.
1067;;Litsyn, Simon
1068;;Liu, Dan
1069;;Liu, Guodong
1070;;Liu, Ji-Cai
1071;;Liu, Wen An
1072;;Liu, Yang P.
1073;;Liu, Zhi-Guo
1074;;Ljuji&#263;, &#381;eljka
1075;;L&oacute;pez, Josefina
1076;;Lockard, Shannon
1077;;Locke, Stephen C.
1078;;Loehr, Nicholas A.
1079;;Loftin, Anne Marie
1080;;Lohr, Andrew
1081;;Lombaers, Peter
1082;;Lomel&iacute;, Ana Cecilia Garc&iacute;a
1083;;Lopes, Jos&eacute; Othon
1084;;Lopes, Pedro
1085;;L&oacute;pez, Josefina
1086;;Loomis, Paul
1087;;Loreti, Paola
1088;;Lott, Adam
1089;;Lott, Andrew
1090;;Louchard, Guy
1091;;Lovejoy, Jeremy
1092;;Loveless, Andrew D.
1093;;Low, Richard M.
1094;;Lu, Qing-Lin
1095;;Luca, Florian
1096;;Luckner, Thomas
1097;;Lumley, Allysa
1098;;Luntzlara, Noah
1099;;Luo, Jiagui
1100;;Luo, Victor
1101;;Luo, Wenyu
1102;;Luong, Tran Dihn
1103;;Lupini, Martino
1104;;Lyall, Neil
1105;;Lyzinski, Vince
1106;;Ma, Shilin
1107;;Ma, Xin-Rong
1108;;Ma, Yingbin
1109;;Maamra, Mohammed Said
1110;;Maaouia, Mohamed Ben Fraj Ben
1111;;Ma&ccaron;aj, Martin
1112;;Mac&iacute;as, Jhixon
1113;;MacMillan, Kieren
1114;;Mackenzie, Dana
1115;;Magner, Richard
1116;;Magness, Elsa
1117;;Maharaj, Hiren
1118;;Mahlburg, Karl
1119;;Maitland, Christopher
1120;;Maitra, Subhamoy
1121;;Makino, Kazuhisa
1122;;Maleki, Amir
1123;;Manabe, Hikaru
1124;;Mangerel, Alexander P.
1125;;Mangueira, Milena Carolina dos Santos
1126;;Manhart, Ethan
1127;;Mani, Arun P.
1128;;Manske, Jacob
1129;;Manski, Sarah
1130;;Mansour, Toufik
1131;;Marcovecchio, Raffaele
1132;;Marcovici, Ir&egrave;ne
1133;;Maresch, Gabriel
1134;;Mar&iacute;n, J.M.
1135;;Markovich, Maria
1136;;Markstr&ouml;m, Klas
1137;;Marler, Jonathan J.
1138;;Maroti, Attila
1139;;Marques, Diego
1140;;Martin, Greg
1141;;Martin, Harold W.
1142;;Martin, James B.
1143;;Martin, Ryan R.
1144;;Martinez, Conrado
1145;;Mart&iacute;nez, Fabio Enrique Brochero
1146;;Martinjak, Ivica
1147;;Martinsson, Anders
1148;;Mas&aacute;kov&aacute;, Zuzana
1149;;Masubuchi, H.
1150;;Masuda, Ariane M.
1151;;Matolcsi, M.
1152;;Matsuda, Kazuhide
1153;;Matsuki, Norichika
1154;;Mattarei, Sandro
1155;;Mattes, Connor
1156;;Matthews, Gretchen L.
1157;;Matveev, Andrey O.
1158;;Maureso, Montserrat
1159;;Mauro, David W.
1160;;Mayers, Nicholas W.
1161;;Mayle, Jacob
1162;;Mays, Michael E.
1163;;Mazhouda, Kamel
1164;;Mazumdar, Eshita
1165;;Mazur, Marcin
1166;;Mbarki, Khadija
1167;;Mbirika, aBa
1168;;McAllister, Tyrrell B.
1169;;McAnally, Nathan
1170;;McCarthy, Dermot
1171;;McCarty, Viola
1172;;McCurdy, Sarah K.
1173;;McDonald, Alex
1174;;McDonald, Brian
1175;;McDonald, Daniel C.
1176;;McGaughlin, James
1177;;McGown, Kevin J.
1178;;Mcharo, Solomon
1179;;McIntosh, Richard J.
1180;;McKay, Ghislain
1181;;McKay, Neil A.
1182;;McKenzie, Pierre
1183;;Mc Laughlin, James
1184;;McNew, Nathan
1185;;Meadows, Alex
1186;;Medina, Luis A.
1187;;Meehan, Sean
1188;;Meek, Tommy
1189;;Meemark, Yotsanan
1190;;Mehdizadeh, Marzieh
1191;;Mei, Shu-Yuan
1192;;Mekkaoui, Mohammed
1193;;Meleshko, Joseph
1194;;Melham, R. S.
1195;;Melles, Caroline
1196;;Menard, Jed
1197;;Mennen, Carminda M.
1198;;Mercer, Idris
1199;;Merikoski, Jorma K.
1200;;Merlini, Donatella
1201;;Mertens, Michael H.
1202;;Mesdal, G. A.
1203;;Meyerowitz, Aaron
1204;;Mez&#337;, Istv&aacute;n
1205;;Mhanna, Antoine
1206;;Miao, Rong
1207;;Micek, Piotr
1208;;Michael, T. S.
1209;;Mihoubi, Miloud
1210;;Miller, Joe
1211;;Miller, Steven J.
1212;;Milley, Rebecca
1213;;Mills, Donald
1214;;Minter, M.
1215;;Mintos, Alexia S.
1216;;Mishra, Bhawesh
1217;;Mistri, Raj Kumar
1218;;Mitchell, Patrick
1219;;Miyadera, Ryohei
1220;;Mizuhara, Matthew S.
1221;;Moen, Courtney
1222;;Moffie, Micha
1223;;Moghaddamfar, A. R.
1224;;Mohammadi, Ali
1225;;Mohammed, Mohamud
1226;;Mohsenipour, Shahram
1227;;Moll, Victor H.
1228;;Molla, Md Ibrahim
1229;;Molnar-Saska, Ildiko
1230;;Momihara, Koji
1231;;Moncel, Julien
1232;;Mondal, Santanu
1233;;Monks, Keenan
1234;;Mono, Andreas
1235;;Monopoli, Francesco
1236;;Montejano, Amanda
1237;;Moody, Dustin
1238;;Morales, Marina C.
1239;;More, Yogesh
1240;;Moree, Pieter
1241;;Morgan, Hannah
1242;;Morgenbesser, Johannes F.
1243;;Mori, Katsuya
1244;;Morier-Genoud, Sophie
1245;;Moriya, B. K.
1246;;Morrill, Thomas
1247;;Morrison, Robert
1248;;Moscariello, Alessio
1249;;Moses, Peter J. C.
1250;;Mosley, William Colin
1251;;Moyer, Tatiana
1252;;Mukherjee, Antara
1253;;Mukherjee, Sajal Kumar
1254;;Mullen, Todd
1255;;Muller, Tom
1256;;Munagi, Augustine O.
1257;;Munarini, Emanuele
1258;;Munday, Sara
1259;;M&uuml;nkel, Florian
1260;;Murru, Nadir
1261;;Muskat, Joseph B.
1262;;Mutafchiev, Ljuben
1263;;M&uuml;yesser, Alp
1264;;Myers, Kellen
1265;;Nagy, G&aacute;bor V.
1266;;Naika, M. S. Mahadeva
1267;;Naimi, Ramin
1268;;Nakamura, Shunsuke
1269;;Nakano, Fumihiko
1270;;Nakaya, Yushi
1271;;Namboothiri, K Vishnu
1272;;Nanoti, Saraswati
1273;;Nansoko, Souleymane
1274;;Narayan, Darren A.
1275;;Narayanan, Shyam
1276;;Nash, Lexi
1277;;Naslund, Eric
1278;;Natalini, Pierpaolo
1279;;Nataraj, Karthik
1280;;Nath, Rishi
1281;;Nathanson, Melvyn B.
1282;;Ndong, Florent Nguema
1283;;Nedela, Roman
1284;;Nedev, Zhivko
1285;;N&eacute;meth, L&aacute;szl&oacute;
1286;;Ne&#353;et&#345;il, Jaroslav
1287;;Neto, Jo&atilde;o Pedro
1288;;Neuhauser, Markus
1289;;Nevans, C. Wesley
1290;;Newman, David
1291;;Nkonkobe, Sithembele
1292;;Nguyen, Hieu D.
1293;;Nguyen, Hoi H.
1294;;Nicholson, John W.
1295;;Nicolae, Florin
1296;;Nicolas, Jean-Louis
1297;;Niederhausen, Heinrich
1298;;Nielsen, Pace P.
1299;;Nienborg, Hauke
1300;;Nitica, Viorel
1301;;Niu, Chuan-Ze
1302;;Noble, Matt
1303;;Noll, Jenna
1304;;Normenyo, Benedict Vasco
1305;;Nowakowski, Richard J.
1306;;Ntienjem, Eb&eacute;n&eacute;zer
1307;;Nugent, Brian
1308;;Nuida, Koji
1309;;Nu'Man, Anisah
1310;;Nyandwi, S.
1311;;O'Bryant, Kevin
1312;;O'Dorney, Evan
1313;;Offner, David
1314;;Ohno, Yasuo
1315;;Ohtsuka, Hideyuki
1316;;Ohyama, Hiroshi
1317;;Ojah, Kanan Kumari
1318;;O'Kuhn, Cooper
1319;;Olafson, Hailey
1320;;Oliveira e Silva, Tom&aacute;s
1321;;Oller-Marc&eacute;n, Antonio M.
1322;;Olson, Jeffrey S.
1323;;Omar, Mohamed
1324;;&Ouml;m&uuml;r, Ne&#x15F;e
1325;;O'Neill, Christopher
1326;;Ong, Darren C.
1327;;Ono, Ken
1328;;Orosz, Brooke
1329;;Osburn, Robert
1330;;O'Shea, Edwin
1331;;O'Sullivan, Cathal
1332;;O'Sullivan, Cormac
1333;;Otmani, Yassine
1334;;Ottaway, Paul
1335;;Ouellet, Vincent
1336;;Ovsienko, Valentin
1337;;Owens, C. S.
1338;;Oyono, Roger
1339;;Ozen, Mustafa
1340;;Pach, P&eacute;ter P&aacute;l
1341;;Paix&#227;o, Jo&#227;o
1342;;Pakianathan, Jonathan
1343;;Pakovich, F.
1344;;Palka, Ryszard
1345;;Palmer, Joseph
1346;;Palsson, Eyvindur Ari
1347;;Pan, Hao
1348;;Pan, Minghao
1349;;Pan, Yanbin
1350;;Panario, Daniel
1351;;Panda, Gopal Krishna
1352;;Pandey, Mayank
1353;;Pandey, Mohan
1354;;Pandey, Prem Prakash
1355;;Pandey, Ram Krishna
1356;;Panholzer, Alois
1357;;Parenti, Salvatore
1358;;Paris, Richard B.
1359;;Park, Andrew
1360;;Park, Poo-Sung
1361;;Park, Poo-Sung
1362;;Parreau, Aline
1363;;Parrish, Joseph
1364;;Parshall, Hans
1365;;Passant, Jonathan
1366;;Patel, Bijan Kumar
1367;;Paterson, Mike
1368;;Patkowski, Alexander E.
1369;;Patra, Asim
1370;;Patra, Kamal Lochan
1371;;Patra, Sourav Kanti
1372;;Patrick, Matthew
1373;;Patry, Miriam
1374;;Pattanayak, S. K.
1375;;Patterson, D.
1376;;Paudel, Bishnu
1377;;Paul, Krishnendu
1378;;Paul, Michael D.
1379;;Paul, Prabal
1380;;Paul, Shameek
1381;;Paule, Peter
1382;;Pegado, Sean
1383;;Pehlivan, Lerna
1384;;Peilloux, Alexis
1385;;Pejkovi&cacute;, Tomislav
1386;;Pelantov&aacute;, Edita
1387;;Peng, Jiangtao
1388;;Peng, Junyao
1389;;Penland, Andrew
1390;;Penman, David
1391;;Penniston, David
1392;;Pensyl, Thomas W.
1393;;Perlmutter, Norman Lewis
1394;;Petersen, T. Kyle
1395;;Peterson, Carsten
1396;;Peth&#337;, Attila
1397;;Petrenko, B. V.
1398;;Petricevic, Vinko
1399;;Petrossian, Armen
1400;;Pham, Nhung
1401;;Pham, Thang
1402;;Philippe, Fabrice
1403;;Phillips, David
1404;;Phillips, Reed
1405;;Phillips, Tristan
1406;;Piddle, Melissa
1407;;Pigno, Vincent
1408;;Pigott, Brian
1409;;Pihko, J.
1410;;Pikhurko, Oleg
1411;;Pilehrood, Khodabakhsh Hessami
1412;;Pilehrood, Tatiana Hessami
1413;;Pillichshammer, Fridrich
1414;;Pineda-Villavicencio, Guillermo
1415;;Pinner, Christopher
1416;;Pirsic, Gottlieb
1417;;Pita-Ruiz, Claudio
1418;;Plagne, Alain
1419;;Plambeck, Thane E.
1420;;Planat, Michel
1421;;Plankis, Tomas
1422;;Platt, David John
1423;;Pleasant, Kendra
1424;;Plick, Thomas A.
1425;;Pluh&aacute;r, Andr&aacute;s
1426;;Poelstra, Andrew
1427;;Pohoata, Cosmin
1428;;Polasub, Mickey
1429;;Pollack, Paul
1430;;Pollicott, Mark
1431;;Pomales, Luisiany
1432;;Pomerance, Carl
1433;;Pong, Wai Yan
1434;;Pongsriiam, Prapanpong
1435;;Ponomarenko, Vadim
1436;;Ponton, Lionel
1437;;Prakash, Gyan
1438;;Prakash, Om
1439;;Prasad, Devendra
1440;;Prasad, K. V.
1441;;Prasad, M.
1442;;Pratt, Kyle
1443;;Preece, D.A.
1444;;Prikhod'ko, Alexander
1445;;Pritikin, Dan
1446;;Prodinger, Helmut
1447;;Propp, James
1448;;Puchta, J. -C.
1449;;Pudwell, Lara
1450;;Punyani, Pooja
1451;;Purdum, David
1452;;Pyle, E. E.
1453;;Qi, Wei-Wei
1454;;Qian, Jianguo
1455;;Qu, Yongke
1456;;Quaintance, Jocelyn
1457;;Radoi&#269;i&#263;, Rado&#353;
1458;;Radziejewska, Miros&#322;awa
1459;;Rafilipojaona, Fanasina
1460;;Raghu, Anand
1461;;Rajkhowa, Shraddha
1462;;Rakotondrajao, Fanja
1463;;Ramakrishana, B.
1464;;Ramar&eacute;, O.
1465;;Ramharter, G.
1466;;Ram&iacute;rex Alfons&iacute;n, J.L.
1467;;Ram&iacute;rez, Jos&eacute; L.
1468;;Rampersad, Narad
1469;;Rana, Meenakshi
1470;;Randriam, Hugues
1471;;Randrianantenaina, Jean Lucien
1472;;Rankin, Stuart A.
1473;;Rasmussen, Peter Michael Reichstein
1474;;Rath, Purusottam
1475;;Rathie, Arjun K.
1476;;Rattanamoong, Jittinart
1477;;R&auml;ty, Eero
1478;;Ray, Chiranjit
1479;;Ray, Prasanta Kumar
1480;;Rayaguru, Sai Gopal
1481;;Rechkin, Rebecca
1482;;Reddy, A. Satyanarayana
1483;;Regev, Alon
1484;;Rehberg, Sophie
1485;;Rehm, Hunter
1486;;Rehmert, Jonathan
1487;;Reinholz, Lindsey
1488;;Reis, Rog&eacute;rio
1489;;Reiter, Harold
1490;;Remmel, Jeffrey
1491;;Renault, Gabriel
1492;;Reutenauer, Christophe
1493;;Revuelta, M.P.
1494;;Rezig, Boualam
1495;;Rho, Yoomi
1496;;Rhoades, Robert C
1497;;Rhodes, Devon
1498;;Riasat, Samin
1499;;Ribenboim, Paulo
1500;;Ribas, S&aacute;vio
1501;;Rib&oacute;, Ares
1502;;Ricci, Paolo Emilio
1503;;Rice, Alex
1504;;Rice, Brian
1505;;Richardson, Thomas M.
1506;;Richman, David Harry
1507;;Richman, David Ross
1508;;Richmond, Bruce
1509;;Richomme, Gwen&auml;el
1510;;Rigo, Michel
1511;;Riley, Katherine
1512;;Rinaldi, Simone
1513;;Rivera, Luis Manuel
1514;;Robbins, Neville
1515;;Robert, Gerardo Gon&aacute;lez
1516;;Robertson, Aaron
1517;;Robertson, Leanne
1518;;Robinson, Jr., E. Arthur
1519;;Robinson, Luc
1520;;Robinson, Rhett S.
1521;;Roche, James R.
1522;;Roche-Newton, Oliver
1523;;R&oslash;dseth, &Oslash;ystein J.
1524;;Roettger, E. L.
1525;;Rosema, S. W.
1526;;Ross, John
1527;;Rote, G&uuml;nter
1528;;Rouse, Jeremy
1529;;Rout, S. S.
1530;;Rowell, Michael
1531;;Rowland, Eric S.
1532;;Rowley, Fred
1533;;Roy, Bidisha
1534;;Rozier, Olivier
1535;;Rubinstein, Michael O.
1536;;Ruci&nacute;ski, Andrzej
1537;;Rudnev, M.
1538;;Rudzinski, James
1539;;Ru&eacute;, Juanjo
1540;;Rushall, Jeff
1541;;Ruzsa, Imre
1542;;Ryan, Richard F.
1543;;Rybnikov, Konstantin
1544;;Saba, Nabiha
1545;;Sadahiro, Taizo
1546;;Sagan, Bruce E.
1547;;Sahasrabudhe, Julian
1548;;Sahay, Anurag
1549;;&#x15E;ahin, Adem
1550;;Sahin, Murat
1551;;Sahoo, Binod Kumar
1552;;Sahs, Marvin L.
1553;;Saikia, Anupam
1554;;Saikia, Nipen
1555;;Saikia, P.K.
1556;;Sakai, Yuho
1557;;Salerno, Adriana
1558;;Salvi, Norma Zagaglia
1559;;Samidoost, Payam
1560;;Sander, J.W.
1561;;Sander, T.
1562;;S&aacute;ndor, Csaba
1563;;S&aacute;ndor, J&oacute;zsef
1564;;Sanna, Carlo
1565;;Santiago-Calder&oacute;n, Carlos F.
1566;;Santini, Stefano
1567;;Santos, Jos&eacute; Pl&iacute;nio O.
1568;;Sarkar, Santanu
1569;;Sarkar, Subha
1570;;S&aacute;rk&ouml;zy, Andra&aacute;s
1571;;Sankaranarayanan, Ayyadurai
1572;;Sarma, Ritumoni
1573;;Sarmah, Bipul Kumar
1574;;Sastry, K.R.S.
1575;;Sato, Hirotaka
1576;;Saunders, J. C.
1577;;Savage, Carla D.
1578;;Savchev, Svetoslav
1579;;Schaal, Daniel
1580;;Scharaschkin, Victor
1581;;Schlage-Puchta, Jan-Christoph
1582;;Schlatter, Mark
1583;;Schmid, Wolfgang A.
1584;;Schmid, Wolfgang Ch.
1585;;Schmidt, Karl Michael
1586;;Schmidt, Matthew
1587;;Schmidt, Maxie Dion
1588;;Schmitt, John R.
1589;;Schnabel, Ofir
1590;;Schneider, Carsten
1591;;Schneider, Robert
1592;;Schonbek, Tomas
1593;;Schoen, Tomasz
1594;;Schramm, Wolfgang
1595;;Schulman, Michael
1596;;Schumacher, Paul R. F.
1597;;Schurman, Iman
1598;;Schuyler, Adam
1599;;Schwab, Emil Daniel
1600;;Schwab, Gabriela
1601;;Schweiger, Fritz
1602;;Schymura, Matthias
1603;;Scott, Reese
1604;;Seaberg, Laura
1605;;S&eacute;&eacute;bold, Patrice
1606;;Seki, Shin-ichiro
1607;;Selfridge, John
1608;;Selinger, Peter
1609;;Seller, Summer
1610;;Sellers, James A.
1611;;Sengupta, Sayak
1612;;Sen Gupta, Sourav
1613;;Senger, Steven
1614;;Sepanski, Benjamin
1615;;Seraj, Samer
1616;;Serbenyuk, Symon
1617;;Sereni, Jean-S&eacute;bastien
1618;;Serra, Oriol
1619;;Sertba&#351;, Do&#287;a Can
1620;;Setyadi, Alison
1621;;Severini, Simone
1622;;Shaikh, Md. Moid
1623;;Shallit, Jeffrey
1624;;Shaman, Paul
1625;;Shankar, Ajeet
1626;;Shankman, Daniel
1627;;Shannon, S. R.
1628;;Shao, Lily
1629;;Shapiro, Daniel B.
1630;;Shapiro, Louis W.
1631;;Shapiro, S. David
1632;;Shar, Nathaniel
1633;;Sharma, Aaditya
1634;;Shi, Sanying
1635;;Shi, Xiao-Ting
1636;;Shim, Peter C.
1637;;Shiu, Peter
1638;;Shkredov, Ilya D.
1639;;Shonhiwa, Temba
1640;;Shoukry, K.
1641;;Shparlinski, Igor E.
1642;;Shattuck, Mark
1643;;Sheard, Michael
1644;;Shelton, Kennan
1645;;Sheikh, Numan
1646;;Shekatkar, Snehal M.
1647;;Shen, Chun-Yen
1648;;Shen, Karen
1649;;Shevelev, Vladimir
1650;;Siavashi, Sahar
1651;;Sicherman, George
1652;;Sidorov, Nikita
1653;;Sieben, N&aacute;ndor
1654;;Siegel, Aaron N.
1655;;Siegel, Anne
1656;;Siktar, Joshua M.
1657;;Sills, Andrew V.
1658;;Silva, Elaine
1659;;Silva, Jorge Nuno
1660;;Simay, Greg
1661;;Simbaqueba, Lina Maria
1662;;Simonelli, Italo
1663;;Simpson, Jamie
1664;;Sing, Bernd
1665;;Singh, Mritunjay Kumar
1666;;Singh, Rajesh P.
1667;;Singh, Satyanand
1668;;Singhal, Deepesh
1669;;Singthongla, P.
1670;;Sinha, Nilotpal Kanti
1671;;S&icirc;nt&#x00103;m&#x00103;rian, Alina
1672;;Sirvent, V&iacute;ctor F.
1673;;Sissokho, Papa A.
1674;;Sittinger, Brian D.
1675;;Sivek, Gary
1676;;Sj&ouml;strand, Jonas
1677;;Ska&lstrok;ba, Mariusz
1678;;Skerritt, Matthew
1679;;Skogman, Howard
1680;;Skordev, G.
1681;;Skula, Ladislav
1682;;Skyers, Marina
1683;;Slavin, Keith R.
1684;;Sledd, Levi
1685;;Slezeviciene-Steuding, Rasa
1686;;Sloane, N. J. A.
1687;;S&#322;ota, Damian
1688;;Small, Ben
1689;;Smati, A.
1690;;Smith, Furman
1691;;Smith, Michael
1692;;Smith, William W.
1693;;Smyth, Chris
1694;;Snevily, Hunter
1695;;Snider, Lauren
1696;;Sofo, Anthony
1697;;Solan, Ikhalfani
1698;;Sol&eacute;, Patrick
1699;;Solymosi, J.
1700;;Somer, Lawrence
1701;;Somu, Sai Teja
1702;;Sondow, Jonathan
1703;;Song, Kyunghwan
1704;;Sorenson, Jonathan P.
1705;;Sorli, Ronald
1706;;Souza, Victor
1707;;Spearman, Blair K.
1708;;Specker, Ernst
1709;;Spencer, Craig
1710;;Spencer, Craig V.
1711;;Sperber, Steven
1712;;Spiegel, Christoph
1713;;Spiegelhalter, Paul
1714;;Spiegelhofer, Lukas
1715;;Spier, Thom&aacute;s Jung
1716;;Spindler, Mark
1717;;Spivey, Michael Z.
1718;;Sprugnoli, Renzo
1719;;Sprunger, Carsten
1720;;Sridharan, Manu
1721;;Srilakshmi, K.
1722;;Srinivasan, Anitha
1723;;Sriram, S.
1724;;Srivastava, Anshika
1725;;Stahl, Aryn
1726;;Stamp, Mark
1727;;Stanchescu, Yonutz V.
1728;;Stanger, Adrian Dan
1729;;St&#259;nic&#259;, Pantelimon
1730;;Stankewicz, James
1731;;Stanton, Caitlin
1732;;Staps, Merlijn
1733;;Stack, Jason
1734;;Stein, Alan H.
1735;;Stein, Martin
1736;;Steinberger, John
1737;;Steiner, Wolfgang
1738;;Steinerberger, Stefan
1739;;Stender, Matthew
1740;;Steuding, J&ouml;rn
1741;;Stevens, Brett
1742;;Stewart, Fraser
1743;;Stipulanti, Manon
1744;;Stocker, Christopher
1745;;Stoiciu, Mihai
1746;;Stoll, Peter
1747;;Stoll, Thomas
1748;;Stones, Rebecca J.
1749;;Stopple, Jeffrey
1750;;Straub, Armin
1751;;Strauch, Oto
1752;;Strauss, Dona
1753;;Strimling, Pontus
1754;;Stromquist, Walter
1755;;Strzebonski, Adam
1756;;Stumpf, Pascal
1757;;Styer, Robert
1758;;Subramaniam, Dipika
1759;;Suda, Sho
1760;;Suh, Hong
1761;;Sukruan, Lalitphat
1762;;Sullivan, Blair D.
1763;;Sullivan, Rosemary
1764;;Sullivan, Shaun
1765;;Sun, Liang
1766;;Sun, Xinjie
1767;;Sun, Xinyu
1768;;Yewen, Sun
1769;;Sun, Zhi-Wei
1770;;Sundberg, Eric
1771;;Surahmat
1772;;Sury, B.
1773;;Swisher, Holly
1774;;Szab&oacute, Csaba
1775;;Szab&oacute;, S&aacute;ndor
1776;;Szalay, L&aacute;szl&oacute;
1777;;Ta, Ha
1778;;Tachiya, Yohei
1779;;Tada, Masato
1780;;Tagami, Makoto
1781;;Tahay, Pierre-Adrien
1782;;Tajbakhsh, H.
1783;;Takalani, Ntendeni A.
1784;;Takeda, Wataru
1785;;Talbot, John
1786;;Tall, Amadou
1787;;Tan, Elif
1788;;Tan, Eng-Tjioe
1789;;Tan, Xin Lu
1790;;Tait, Michael
1791;;Tanabe, Naomi
1792;;Tang, Chi-Wu
1793;;Tang, Dazhao
1794;;Tang, Hengcai
1795;;Tang, Min
1796;;Tang, Tai-Man
1797;;Tanimoto, Shinji
1798;;Tanny, Yuval
1799;;Tarnu, Daniel
1800;;Tauraso, Roberto
1801;;Taylor, Clifford
1802;;Tchammou, Euloge
1803;;Tebon, Suzannah
1804;;Tedford, Steven J.
1805;;Tefera, Akalu
1806;;Temple, Kathryn E.
1807;;Teng, Shang-Hua
1808;;Tennenhouse, Craig
1809;;Tenner, Bridget Eileen
1810;;te Riele, Herman
1811;;Te&#351;eleanu, George
1812;;Thangadurai, R.
1813;;Thiel, Johann
1814;;Thomas, Neha Elizabeth
1815;;Thompson, Katherine
1816;;Thompson, Kimberly
1817;;Thompson, Lola
1818;;Thorne, Frank
1819;;Thornton, DJ
1820;;Thuswaldner, J&ouml;rg
1821;;Tiachachat, Meriem
1822;;Tian, Peter
1823;;Tichenor, Todd
1824;;Tiefenbruck, Mark
1825;;Tijdeman, Robert
1826;;Timmons, Craig
1827;;Togb&eacute;, Alain
1828;;Toh, Pee Choon
1829;;Tokaz, Jacent
1830;;Tollisen, Gregory
1831;;Tomasko, Jessica A.
1832;;Tomkins, Hayley
1833;;Tomovski, Zivorad
1834;;Tongsomporn, Janyarak
1835;;Tonien, Joseph
1836;;Top, Jaap
1837;;Tor, Kimsy
1838;;Torf, Jordan N.
1839;;Tossavainen, Timo
1840;;T&oacute;th, L&aacute;szl&oacute;
1841;;Travis, Jennifer
1842;;Trenton, M. A.
1843;;Trevi&ntilde;o, Enrique
1844;;Triantafillou, Nicholas George
1845;;Trifonov, Ognian
1846;;Tringali, Salvatore
1847;;Trinh, Minh-Tam
1848;;Tripathi, Amitabha
1849;;Tripathy, Bibhu Prasad
1850;;Trudgian, Tim
1851;;Trujillo, Timothy
1852;;Trukszyn, Zdzislaw
1853;;Tsai, Daniel
1854;;Tsegaye, Bineyam
1855;;Tseng, Dennis
1856;;Tsumura, Yu
1857;;Tucker, Amanda
1858;;Tung, Katherine
1859;;Turnage-Butterbaugh, Caroline
1860;;Ulas, Maciej
1861;;Uncini, Francesca
1862;;Urbanski, Michael T.
1863;;Urick, Jim
1864;;Urroz, Jorge Jim&eacute;nez
1865;;Ushiroya, Noboru
1866;;Valli&egrave;res, Daniel
1867;;Van Alten, Clint
1868;;van der Kamp, Peter H.
1869;;Vandehey, Joseph
1870;;Vanegas, Elkin Quintero
1871;;Vanlalngaia, Ramdinmawia
1872;;Van Peski, Roger
1873;;Vary, Robert G.
1874;;Vassilev, Tzvetalin S.
1875;;Veeranna, Y.
1876;;Veeranayaka, T. N.
1877;;Velich, Jordan
1878;;Velk&aacute;, Tereza
1879;;Vella, David C.
1880;;Verbitsky, Oleg
1881;;Verger-Gaugry, Jean-Louis
1882;;Vergne, Mich&egrave;le
1883;;Verreault, William
1884;;Verri, M. Cecilia
1885;;Vieira, Renata Passos Machado
1886;;Vijay, Sujith
1887;;Villacorta, Jorge Luis Cimadevilla
1888;;Vinagre, Sandra
