1051, Li, Shuguang
1052, Li, Taiyu
1053, Li, Teresa X.S.
1054, Li, Ting Hon Stanford
1055, Li, Xian-Jin
1056, Li, Xiaoping
1057, Li, Yangcheng
1058, Li, Yuan
1059, Li, Yuanlin
1060, Li, Zhangyuan
1061, Li, Zhao-Jun
1062, Li, Zhonghua
1063, Liardet, Pierre
1064, Lichtblau, Daniel
1065, Lichtman, Jared Ducker
1066, Lidick&yacute;, Bernard
1067, Lim, Chang Mou
1068, Lim, Chu-Wee
1069, Lim, Dongkyu
1070, Lin, Hsueh-Yung
1071, Lin, Ying-Jie
1072, Linz, William
1073, Liqun, Tao
1074, Liskovets, Valery A.
1075, Litsyn, Simon
1076, Liu, Dan
1077, Liu, Guodong
1078, Liu, Ji-Cai
1079, Liu, Wen An
1080, Liu, Yang P.
1081, Liu, Zhi-Guo
1082, Ljuji&#263;, &#381;eljka
1083, L&oacute;pez, Josefina
1084, Lockard, Shannon
1085, Locke, Stephen C.
1086, Loehr, Nicholas A.
1087, Loftin, Anne Marie
1088, Lohr, Andrew
1089, Lombaers, Peter
1090, Lomel&iacute;, Ana Cecilia Garc&iacute;a
1091, Lopes, Jos&eacute; Othon
1092, Lopes, Pedro
1093, L&oacute;pez, Josefina
1094, Loomis, Paul
1095, Loreti, Paola
1096, Lott, Adam
1097, Lott, Andrew
1098, Louchard, Guy
1099, Lovejoy, Jeremy
1100, Loveless, Andrew D.
1101, Low, Richard M.
1102, Lu, Qing-Lin
1103, Luca, Florian
1104, Luckner, Thomas
1105, Lumley, Allysa
1106, Luntzlara, Noah
1107, Luo, Jiagui
1108, Luo, Victor
1109, Luo, Wenyu
1110, Luong, Tran Dihn
1111, Lupini, Martino
1112, Lyall, Neil
1113, Lyzinski, Vince
1114, Ma, Lin
1115, Ma, Shilin
1116, Ma, Xin-Rong
1117, Ma, Yingbin
1118, Maamra, Mohammed Said
1119, Maaouia, Mohamed Ben Fraj Ben
1120, Ma&ccaron;aj, Martin
1121, Mac&iacute;as, Jhixon
1122, MacMillan, Kieren
1123, Mackenzie, Dana
1124, Magner, Richard
1125, Magness, Elsa
1126, Maharaj, Hiren
1127, Mahlburg, Karl
1128, Maitland, Christopher
1129, Maitra, Subhamoy
1130, Makino, Kazuhisa
1131, Maleki, Amir
1132, Manabe, Hikaru
1133, Mangerel, Alexander P.
1134, Mangueira, Milena Carolina dos Santos
1135, Manhart, Ethan
1136, Mani, Arun P.
1137, Manske, Jacob
1138, Manski, Sarah
1139, Mansour, Toufik
1140, Marcovecchio, Raffaele
1141, Marcovici, Ir&egrave;ne
1142, Maresch, Gabriel
1143, Mar&iacute;n, J.M.
1144, Markovich, Maria
1145, Markstr&ouml;m, Klas
1146, Marler, Jonathan J.
1147, Maroti, Attila
1148, Marques, Diego
1149, Martin, Greg
1150, Martin, Harold W.
1151, Martin, James B.
1152, Martin, Ryan R.
1153, Martinez, Conrado
1154, Mart&iacute;nez, Fabio Enrique Brochero
1155, Martinjak, Ivica
1156, Martinsson, Anders
1157, Mas&aacute;kov&aacute;, Zuzana
1158, Masubuchi, H.
1159, Masuda, Ariane M.
1160, Matolcsi, M.
1161, Matsuda, Kazuhide
1162, Matsuki, Norichika
1163, Mattarei, Sandro
1164, Mattes, Connor
1165, Matthews, Gretchen L.
1166, Matveev, Andrey O.
1167, Maureso, Montserrat
1168, Mauro, David W.
1169, Mayers, Nicholas W.
1170, Mayle, Jacob
1171, Mays, Michael E.
1172, Mazhouda, Kamel
1173, Mazumdar, Eshita
1174, Mazur, Marcin
1175, Mbarki, Khadija
1176, Mbirika, aBa
1177, McAllister, Tyrrell B.
1178, McAnally, Nathan
1179, McCarthy, Dermot
1180, McCarty, Viola
1181, McCurdy, Sarah K.
1182, McDonald, Alex
1183, McDonald, Brian
1184, McDonald, Daniel C.
1185, McGaughlin, James
1186, McGown, Kevin J.
1187, Mcharo, Solomon
1188, McIntosh, Richard J.
1189, McKay, Ghislain
1190, McKay, Neil A.
1191, McKenzie, Pierre
1192, Mc Laughlin, James
1193, McNew, Nathan
1194, Meadows, Alex
1195, Medina, Luis A.
1196, Meehan, Sean
1197, Meek, Tommy
1198, Meemark, Yotsanan
1199, Mehdizadeh, Marzieh
1200, Mei, Shu-Yuan
1201, Mekkaoui, Mohammed
1202, Meleshko, Joseph
1203, Melham, R. S.
1204, Melles, Caroline
1205, Menard, Jed
1206, Mennen, Carminda M.
1207, Mercer, Idris
1208, Merikoski, Jorma K.
1209, Merlini, Donatella
1210, Mertens, Michael H.
1211, Mesdal, G. A.
1212, Meyerowitz, Aaron
1213, Mez&#337;, Istv&aacute;n
1214, Mhanna, Antoine
1215, Miao, Rong
1216, Micek, Piotr
1217, Michael, T. S.
1218, Mihoubi, Miloud
1219, Miller, Joe
1220, Miller, Steven J.
1221, Milley, Rebecca
1222, Mills, Donald
1223, Minter, M.
1224, Mintos, Alexia S.
1225, Mishra, Bhawesh
1226, Mistri, Raj Kumar
1227, Mitchell, Patrick
1228, Miyadera, Ryohei
1229, Mizuhara, Matthew S.
1230, Moen, Courtney
1231, Moffie, Micha
1232, Moghaddamfar, A. R.
1233, Mohammadi, Ali
1234, Mohammed, Mohamud
1235, Mohsenipour, Shahram
1236, Moll, Victor H.
1237, Molla, Md Ibrahim
1238, Molnar-Saska, Ildiko
1239, Momihara, Koji
1240, Moncel, Julien
1241, Mondal, Santanu
1242, Monks, Keenan
1243, Mono, Andreas
1244, Monopoli, Francesco
1245, Montejano, Amanda
1246, Moody, Dustin
1247, Moore, Phil
1248, Morales, Marina C.
1249, More, Yogesh
1250, Moree, Pieter
1251, Morgan, Hannah
1252, Morgenbesser, Johannes F.
1253, Mori, Katsuya
1254, Morier-Genoud, Sophie
1255, Moriya, B. K.
1256, Morrill, Thomas
1257, Morrison, Robert
1258, Moscariello, Alessio
1259, Moses, Peter J. C.
1260, Mosley, William Colin
1261, Moyer, Tatiana
1262, Mukherjee, Antara
1263, Mukherjee, Sajal Kumar
1264, Mullen, Todd
1265, Muller, Tom
1266, Munagi, Augustine O.
1267, Munarini, Emanuele
1268, Munday, Sara
1269, M&uuml;nkel, Florian
1270, Murru, Nadir
1271, Muskat, Joseph B.
1272, Mutafchiev, Ljuben
1273, M&uuml;yesser, Alp
1274, Myers, Kellen
1275, Nadeau, Philippe
1276, Nagy, G&aacute;bor V.
1277, Naika, M. S. Mahadeva
1278, Naimi, Ramin
1279, Nakamura, Shunsuke
1280, Nakano, Fumihiko
1281, akaya, Yushi
1282, Namboothiri, K Vishnu
1283, Nanoti, Saraswati
1284, Nansoko, Souleymane
1285, Narayan, Darren A.
1286, Narayanan, Shyam
1287, Nash, Lexi
1288, Naslund, Eric
1289, Natalini, Pierpaolo
1290, Nataraj, Karthik
1291, Nath, Rishi
1292, Nathanson, Melvyn B.
1293, Ndong, Florent Nguema
1294, Nedela, Roman
1295, Nedev, Zhivko
1296, N&eacute;meth, L&aacute;szl&oacute;
1297, Ne&#353;et&#345;il, Jaroslav
1298, Neto, Jo&atilde;o Pedro
1299, Neuhauser, Markus
1300, Nevans, C. Wesley
1301, Newman, David
1302, Nkonkobe, Sithembele
1303, Nguyen, Hieu D.
1304, Nguyen, Hoi H.
1305, Nicholson, John W.
1306, Nicolae, Florin
1307, Nicolas, Jean-Louis
1308, Niederhausen, Heinrich
1309, Nielsen, Pace P.
1310, Nienborg, Hauke
1311, Nitica, Viorel
1312, Niu, Chuan-Ze
1313, Noble, Matt
1314, Noll, Jenna
1315, Normenyo, Benedict Vasco
1316, Nowakowski, Richard J.
1317, Ntienjem, Eb&eacute;n&eacute;zer
1318, Nugent, Brian
1319, Nuida, Koji
1320, Nu'Man, Anisah
1321, Nyandwi, S.
1322, Obando, Rodrigo A.
1323, O'Bryant, Kevin
1324, O'Dorney, Evan
1325, Offner, David
1326, Ohno, Yasuo
1327, Ohtsuka, Hideyuki
1328, Ohyama, Hiroshi
1329, Ojah, Kanan Kumari
1330, O'Kuhn, Cooper
1331, Olafson, Hailey
1332, liveira e Silva, Tom&aacute;s
1333, Oller-Marc&eacute;n, Antonio M.
1334, Olson, Jeffrey S.
1335, Omar, Mohamed
1336, &Ouml;m&uuml;r, Ne&#x15F;e
1337, O'Neill, Christopher
1338, Ong, Darren C.
1339, Ono, Ken
1340, Orosz, Brooke
1341, Osburn, Robert
1342, O'Shea, Edwin
1343, O'Sullivan, Cathal
1344, O'Sullivan, Cormac
1345, Otmani, Yassine
1346, Ottaway, Paul
1347, Ouellet, Vincent
1348, Ovsienko, Valentin
1349, Owens, C. S.
1350, Oyono, Roger
1351, Ozen, Mustafa
1352, P., Akhilesh
1353, Pach, P&eacute;ter P&aacute;l
1354, Paix&#227;o, Jo&#227;o
1355, Pakianathan, Jonathan
1356, Pakovich, F.
1357, Palka, Ryszard
1358, Palmer, Joseph
1359, Palsson, Eyvindur Ari
1360, Pan, Hao
1361, Pan, Minghao
1362, Pan, Yanbin
1363, Panario, Daniel
1364, Panda, Gopal Krishna
1365, Pandey, Mayank
1366, Pandey, Mohan
1367, Pandey, Prem Prakash
1368, Pandey, Ram Krishna
1369, Panholzer, Alois
1370, Parenti, Salvatore
1371, Paris, Richard B.
1372, Park, Andrew
1373, Park, Poo-Sung
1374, Park, Poo-Sung
1375, Parreau, Aline
1376, Parrish, Joseph
1377, Parshall, Hans
1378, Passant, Jonathan
1379, Patel, Bijan Kumar
1380, Paterson, Mike
1381, Patkowski, Alexander E.
1382, Patra, Asim
1383, Patra, Kamal Lochan
1384, Patra, Sourav Kanti
1385, Patrick, Matthew
1386, Patry, Miriam
1387, Pattanayak, S. K.
1388, Patterson, D.
1389, Paudel, Bishnu
1390, Paul, Krishnendu
1391, Paul, Michael D.
1392, Paul, Prabal
1393, Paul, Shameek
1394, Paule, Peter
1395, Pegado, Sean
1396, Pehlivan, Lerna
1397, Peilloux, Alexis
1398, Pejkovi&cacute;, Tomislav
1399, Pelantov&aacute;, Edita
1400, Peng, Jiangtao
1401, Peng, Junyao
1402, Penland, Andrew
1403, Penman, David
1404, Penniston, David
1405, Pensyl, Thomas W.
1406, Perlmutter, Norman Lewis
1407, Petersen, T. Kyle
1408, Peterson, Carsten
1409, Peth&#337;, Attila
1410, Petrenko, B. V.
1411, Petricevic, Vinko
1412, Petrossian, Armen
1413, Pham, Nhung
1414, Pham, Thang
1415, Philippe, Fabrice
1416, Phillips, David
1417, Phillips, Reed
1418, Phillips, Tristan
1419, Piddle, Melissa
1420, Pigno, Vincent
1421, Pigott, Brian
1422, Pihko, J.
1423, Pikhurko, Oleg
1424, Pilehrood, Khodabakhsh Hessami
1425, Pilehrood, Tatiana Hessami
1426, Pillichshammer, Fridrich
1427, Pineda-Villavicencio, Guillermo
1428, Pinner, Christopher
1429, Pirsic, Gottlieb
1430, Pita-Ruiz, Claudio
1431, Plagne, Alain
1432, Plambeck, Thane E.
1433, Planat, Michel
1434, Plankis, Tomas
1435, Platt, David John
1436, Pleasant, Kendra
1437, Plick, Thomas A.
1438, Pluh&aacute;r, Andr&aacute;s
1439, Poelstra, Andrew
1440, Pohoata, Cosmin
1441, Polasub, Mickey
1442, Pollack, Paul
1443, Pollicott, Mark
1444, Pomales, Luisiany
1445, Pomerance, Carl
1446, Pong, Wai Yan
1447, Pongsriiam, Prapanpong
1448, Ponomarenko, Vadim
1449, Ponton, Lionel
1450, Prakash, Gyan
1451, Prakash, Om
1452, Prasad, Devendra
1453, Prasad, K. V.
1454, Prasad, M.
1455, Pratt, Kyle
1456, Preece, D.A.
1457, Prikhod'ko, Alexander
1458, Pritikin, Dan
1459, Prodinger, Helmut
1460, Propp, James
1461, Puchta, J. -C.
1462, Pudwell, Lara
1463, Punyani, Pooja
1464, Purdum, David
1465, Pyle, E. E.
1466, Qi, Feng
1467, Qi, Wei-Wei
1468, Qian, Jianguo
1469, Qu, Yongke
1470, Quaintance, Jocelyn
1471, Radder, Jeanne
1472, Radoi&#269;i&#263;, Rado&#353;
1473, Radziejewska, Miros&#322;awa
1474, Rafilipojaona, Fanasina
1475, Raghu, Anand
1476, Rajkhowa, Shraddha
1477, Rakotondrajao, Fanja
1478, Ramakrishana, B.
1479, Ramar&eacute;, O.
1480, Ramharter, G.
1481, Ram&iacute;rex Alfons&iacute;n, J.L.
1482, Ram&iacute;rez, Jos&eacute; L.
1483, Rampersad, Narad
1484, Rana, Meenakshi
1485, Randriam, Hugues
1486, Randrianantenaina, Jean Lucien
1487, Rankin, Stuart A.
1488, Rasmussen, Peter Michael Reichstein
1489, Rath, Purusottam
1490, Rathie, Arjun K.
1491, Rattanamoong, Jittinart
1492, R&auml;ty, Eero
1493, Ray, Chiranjit
1494, Ray, Prasanta Kumar
1495, Rayaguru, Sai Gopal
1496, Rechkin, Rebecca
1497, Reddy, A. Satyanarayana
1498, Regev, Alon
1499, Rehberg, Sophie
1500, Rehm, Hunter
1501, Rehmert, Jonathan
1502, Reinholz, Lindsey
1503, Reis, Rog&eacute;rio
1504, Reiter, Harold
1505, Remmel, Jeffrey
1506, Renault, Gabriel
1507, Reutenauer, Christophe
1508, Revuelta, M.P.
1509, Rezig, Boualam
1510, Rho, Yoomi
1511, Rhoades, Robert C
1512, Rhodes, Devon
1513, Riasat, Samin
1514, Ribenboim, Paulo
1515, Ribas, S&aacute;vio
1516, Rib&oacute;, Ares
1517, Ricci, Paolo Emilio
1518, Rice, Alex
1519, Rice, Brian
1520, Richardson, Thomas M.
1521, Richman, David Harry
1522, Richman, David Ross
1523, Richmond, Bruce
1524, Richomme, Gwen&auml;el
1525, Rigo, Michel
1526, Riley, Katherine
1527, Rinaldi, Simone
1528, Rivera, Luis Manuel
1529, Robbins, Neville
1530, Robert, Gerardo Gon&aacute;lez
1531, Robertson, Aaron
1532, Robertson, Leanne
1533, Robinson, Jr., E. Arthur
1534, Robinson, Luc
1535, Robinson, Rhett S.
1536, Roche, James R.
1537, Roche-Newton, Oliver
1538, R&oslash;dseth, &Oslash;ystein J.
1539, Roettger, E. L.
1540, Rosema, S. W.
1541, Ross, John
1542, Rote, G&uuml;nter
1543, Rouse, Jeremy
1544, Rout, S. S.
1545, Rowell, Michael
1546, Rowland, Eric S.
1547, Rowley, Fred
1548, Roy, Bidisha
1549, Rozier, Olivier
1550, Rubinstein, Michael O.
1551, Ruci&nacute;ski, Andrzej
1552, Rudnev, M.
1553, Rudzinski, James
1554, Ru&eacute;, Juanjo
1555, Rushall, Jeff
1556, Ruzsa, Imre
1557, Ryan, Richard F.
1558, Rybnikov, Konstantin
1559, Saba, Nabiha
1560, Sabo, Dusty
1561, Sadahiro, Taizo
1562, Sagan, Bruce E.
1563, Sahasrabudhe, Julian
1564, Sahay, Anurag
1565, &#x15E;ahin, Adem
1566, Sahin, Murat
1567, Sahoo, Binod Kumar
1568, Sahs, Marvin L.
1569, Saikia, Anupam
1570, Saikia, Nipen
1571, Saikia, P.K.
1572, Sakai, Yuho
1573, Salerno, Adriana
1574, Salvi, Norma Zagaglia
1575, Samidoost, Payam
1576, Sander, J.W.
1577, Sander, T.
1578, S&aacute;ndor, Csaba
1579, S&aacute;ndor, J&oacute;zsef
1580, Sanna, Carlo
1581, antiago-Calder&oacute;n, Carlos F.
1582, Santini, Stefano
1583, Santos, Jos&eacute; Pl&iacute;nio O.
1584, Sarkar, Santanu
1585, Sarkar, Subha
1586, S&aacute;rk&ouml;zy, Andra&aacute;s
1587, Sankaranarayanan, Ayyadurai
1588, Sarma, Ritumoni
1589, Sarmah, Bipul Kumar
1590, Sastry, K.R.S.
1591, Sato, Hirotaka
1592, Saunders, J. C.
1593, Savage, Carla D.
1594, Savchev, Svetoslav
1595, Schaal, Daniel
1596, Scharaschkin, Victor
1597, Schlage-Puchta, Jan-Christoph
1598, Schlatter, Mark
1599, Schmid, Wolfgang A.
1600, Schmid, Wolfgang Ch.
1601, Schmidt, Karl Michael
1602, Schmidt, Matthew
1603, Schmidt, Maxie Dion
1604, Schmitt, John R.
1605, Schnabel, Ofir
1606, Schneider, Carsten
1607, Schneider, Robert
1608, Schonbek, Tomas
1609, Schoen, Tomasz
1610, Schramm, Wolfgang
1611, Schulman, Michael
1612, Schumacher, Paul R. F.
1613, Schurman, Iman
1614, Schuyler, Adam
1615, Schwab, Emil Daniel
1616, Schwab, Gabriela
1617, Schweiger, Fritz
1618, Schymura, Matthias
1619, Scott, Reese
1620, Seaberg, Laura
1621, S&eacute;&eacute;bold, Patrice
1622, Seki, Shin-ichiro
1623, Selfridge, John
1624, Selinger, Peter
1625, Seller, Summer
1626, Sellers, James A.
1627, Sengupta, Sayak
1628, Sen Gupta, Sourav
1629, Senger, Steven
1630, Sepanski, Benjamin
1631, Seraj, Samer
1632, Serbenyuk, Symon
1633, Sereni, Jean-S&eacute;bastien
1634, Serra, Oriol
1635, Sertba&#351;, Do&#287;a Can
1636, Setyadi, Alison
1637, Severini, Simone
1638, Shaikh, Md. Moid
1639, Shallit, Jeffrey
1640, Shaman, Paul
1641, Shankar, Ajeet
1642, Shankman, Daniel
1643, Shannon, S. R.
1644, Shao, Lily
1645, Shapiro, Daniel B.
1646, Shapiro, Louis W.
1647, Shapiro, S. David
1648, Shar, Nathaniel
1649, Sharma, Aaditya
1650, Shi, Sanying
1651, Shi, Xiao-Ting
1652, Shim, Peter C.
1653, Shiu, Peter
1654, Shkredov, Ilya D.
1655, Shonhiwa, Temba
1656, Shoukry, K.
1657, Shparlinski, Igor E.
1658, Shattuck, Mark
1659, Sheard, Michael
1660, Shelton, Kennan
1661, Sheikh, Numan
1662, Shekatkar, Snehal M.
1663, Shen, Chun-Yen
1664, Shen, Karen
1665, Shevelev, Vladimir
1666, Siavashi, Sahar
1667, Sicherman, George
1668, Sidorov, Nikita
1669, Sieben, N&aacute;ndor
1670, Siegel, Aaron N.
1671, Siegel, Anne
1672, Siktar, Joshua M.
1673, Sills, Andrew V.
1674, Silva, Elaine
1675, Silva, Jorge Nuno
1676, Simay, Greg
1677, Simbaqueba, Lina Maria
1678, Simonelli, Italo
1679, Simpson, Jamie
1680, Sing, Bernd
1681, Singh, Mritunjay Kumar
1682, Singh, Rajesh P.
1683, Singh, Satyanand
1684, Singhal, Deepesh
1685, Singthongla, P.
1686, Sinha, Nilotpal Kanti
1687, S&icirc;nt&#x00103;m&#x00103;rian, Alina
1688, Sirvent, V&iacute;ctor F.
1689, Sissokho, Papa A.
1690, Sittinger, Brian D.
1691, Sivek, Gary
1692, Sj&ouml;strand, Jonas
1693, Ska&lstrok;ba, Mariusz
1694, Skerritt, Matthew
1695, Skogman, Howard
1696, Skordev, G.
1697, Skula, Ladislav
1698, Skyers, Marina
1699, Slavin, Keith R.
1700, Sledd, Levi
1701, Slezeviciene-Steuding, Rasa
1702, Sloane, N. J. A.
1703, S&#322;ota, Damian
1704, Small, Ben
1705, Smati, A.
1706, Smith, Furman
1707, Smith, Michael
1708, Smith, William W.
1709, Smyth, Chris
1710, Snevily, Hunter
1711, Snider, Lauren
1712, Sofo, Anthony
1713, Solan, Ikhalfani
1714, Sol&eacute;, Patrick
1715, Solymosi, J.
1716, Somer, Lawrence
1717, Somu, Sai Teja
1718, Sondow, Jonathan
1719, Song, Kyunghwan
1720, Sorenson, Jonathan P.
1721, Sorli, Ronald
1722, Souza, Victor
1723, Spearman, Blair K.
1724, Specker, Ernst
1725, Spencer, Craig
1726, Spencer, Craig V.
1727, Sperber, Steven
1728, Spiegel, Christoph
1729, Spiegelhalter, Paul
1730, Spiegelhofer, Lukas
1731, Spier, Thom&aacute;s Jung
1732, Spindler, Mark
1733, Spivey, Michael Z.
1734, Sprugnoli, Renzo
1735, Sprunger, Carsten
1736, Sridharan, Manu
1737, Srilakshmi, K.
1738, Srinivasan, Anitha
1739, Sriram, S.
1740, Srivastava, Anshika
1741, Stahl, Aryn
1742, Stamp, Mark
1743, Stanchescu, Yonutz V.
1744, Stanger, Adrian Dan
1745, St&#259;nic&#259;, Pantelimon
1746, Stankewicz, James
1747, Stanton, Caitlin
1748, Staps, Merlijn
1749, Stack, Jason
1750, Stein, Alan H.
1751, Stein, Martin
1752, Steinberger, John
1753, Steiner, Wolfgang
1754, Steinerberger, Stefan
1755, Stender, Matthew
1756, Steuding, J&ouml;rn
1757, Stevens, Brett
1758, Stewart, Fraser
1759, Stipulanti, Manon
1760, Stocker, Christopher
1761, Stoiciu, Mihai
1762, Stoll, Peter
1763, Stoll, Thomas
1764, Stones, Rebecca J.
1765, Stopple, Jeffrey
1766, Straub, Armin
1767, Strauch, Oto
1768, Strauss, Dona
1769, Strimling, Pontus
1770, Stromquist, Walter
1771, Strzebonski, Adam
1772, Stumpf, Pascal
1773, Styer, Robert
1774, Subramaniam, Dipika
1775, Suda, Sho
1776, Suh, Hong
1777, Sukruan, Lalitphat
1778, Sullivan, Blair D.
1779, Sullivan, Rosemary
1780, Sullivan, Shaun
1781, Sun, Liang
1782, Sun, Xinjie
1783, Sun, Xinyu
1784, Yewen, Sun
1785, Sun, Zhi-Wei
1786, Sundberg, Eric
1787, Surahmat
1788, Sury, B.
1789, Swisher, Holly
1790, Szab&oacute, Csaba
1791, Szab&oacute;, S&aacute;ndor
1792, Szalay, L&aacute;szl&oacute;
1793, T, Harishkumar
1794, Ta, Ha
1795, Tachiya, Yohei
1796, Tada, Masato
1797, Tagami, Makoto
1798, Tahay, Pierre-Adrien
1799, Tajbakhsh, H.
1800, Takalani, Ntendeni A.
1801, Takeda, Wataru
1802, Talbot, John
1803, Tall, Amadou
1804, Tan, Elif
1805, Tan, Eng-Tjioe
1806, Tan, Xin Lu
1807, Tait, Michael
1808, Tanabe, Naomi
1809, Tang, Chi-Wu
1810, Tang, Dazhao
1811, Tang, Hengcai
1812, Tang, Min
1813, Tang, Tai-Man
1814, Tanimoto, Shinji
1815, Tanny, Yuval
1816, Tarnu, Daniel
1817, Tauraso, Roberto
1818, Taylor, Clifford
1819, Tchammou, Euloge
1820, Tebon, Suzannah
1821, Tedford, Steven J.
1822, Tefera, Akalu
1823, Temple, Kathryn E.
1824, Teng, Shang-Hua
1825, Tennenhouse, Craig
1826, Tenner, Bridget Eileen
1827, te Riele, Herman
1828, Te&#351;eleanu, George
1829, Thangadurai, R.
1830, Thiel, Johann
1831, Thomas, Neha Elizabeth
1832, Thompson, Katherine
1833, Thompson, Kimberly
1834, Thompson, Lola
1835, Thorne, Frank
1836, Thornton, DJ
1837, Thuswaldner, J&ouml;rg
1838, Tiachachat, Meriem
1839, Tian, Peter
1840, Tichenor, Todd
1841, Tiefenbruck, Mark
1842, Tijdeman, Robert
1843, Timmons, Craig
1844, Togb&eacute;, Alain
1845, Toh, Pee Choon
1846, Tokaz, Jacent
1847, Tollisen, Gregory
1848, Tomasko, Jessica A.
1849, Tomkins, Hayley
1850, Tomovski, Zivorad
1851, Tongsomporn, Janyarak
1852, Tonien, Joseph
1853, Top, Jaap
1854, Tor, Kimsy
1855, Torf, Jordan N.
1856, Tossavainen, Timo
1857, T&oacute;th, L&aacute;szl&oacute;
1858, Travis, Jennifer
1859, Trenton, M. A.
1860, Trevi&ntilde;o, Enrique
1861, Triantafillou, Nicholas George
1862, Trifonov, Ognian
1863, Tringali, Salvatore
1864, Trinh, Minh-Tam
1865, Tripathi, Amitabha
1866, Tripathy, Bibhu Prasad
1867, Trudgian, Tim
1868, Trujillo, Timothy
1869, Trukszyn, Zdzislaw
1870, Tsai, Daniel
1871, Tsegaye, Bineyam
1872, Tseng, Dennis
1873, Tsumura, Yu
1874, Tucker, Amanda
1875, Tung, Katherine
1876, Turnage-Butterbaugh, Caroline
1877, Ueckerdt, Torsten
1878, Ulas, Maciej
1879, Uncini, Francesca
1880, Urbanski, Michael T.
1881, Urick, Jim
1882, Urroz, Jorge Jim&eacute;nez
1883, Ushiroya, Noboru
1884, Valli&egrave;res, Daniel
1885, Van Alstine, James
1886, Van Alten, Clint
1887, van der Kamp, Peter H.
1888, Vandehey, Joseph
1889, Vanegas, Elkin Quintero
1890, Vanlalngaia, Ramdinmawia
1891, Van Peski, Roger
1892, Vary, Robert G.
1893, Vassilev, Tzvetalin S.
1894, Veeranna, Y.
1895, Veeranayaka, T. N.
1896, Velich, Jordan
1897, Velk&aacute;, Tereza
1898, Vella, David C.
1899, Verbitsky, Oleg
1900, Verger-Gaugry, Jean-Louis
1901, Vergne, Mich&egrave;le
1902, Verreault, William
1903, Verri, M. Cecilia
1904, Vieira, Renata Passos Machado
1905, Vijay, Sujith
1906, Villacorta, Jorge Luis Cimadevilla
1907, Vinagre, Sandra
1908, Vincent, Andrew
1909, Vinh, Le Anh
1910, Vipismakul, Wasin
1911, Vishwakarma, Chandan Kumar
1912, Viswanadham, G. K.
1913, Vo, Anh
1914, Volkert, Klaus
1915, Voloch, Felipe Jos&eacute;
1916, von Heymann, Frederik
1917, Voss, K.
1918, Vu, V. H.
1919, Vu, Yen Nhi Truong
1920, Vukusic, Ingrid
1921, Vyalyi, Michael
1922, Vyncke, Pieter
1923, Wage, Nicholas
1924, Wagner, Joshua
1925, Wagon, Stan
1926, Wagstaff, S. S., Jr.
1927, Wahlenmayer, Catherine
1928, Wakefield, Thomas P.
1929, Wakeham, David
1930, Wakhare, Tanay
1931, Walsh, Alexandra
1932, Walsh, P. G.
1933, Walsh, Steven
1934, Walters, Nathan
1935, Wan, James
1936, Wananiyakul, Saeree
1937, Wang, Chen-Ying
1938, Wang, Chunlin
1939, Wang, Dan
1940, Wang, Guoqing
1941, Wang, Haiqing
1942, Wang, Hua
1943, Wang, Jun
1944, Wang, Linlin
1945, Wang, Liuquan
1946, Wang, Qiang
1947, Wang, Qinghong
1948, Wang, Tianming
1949, Wang, Wei
1950, Wang, Wenjie
1951, Wang, Yan
1952, Wang, Xiaoxia
1953, Wang, Xiaoyuan
1954, Wang, Yichen
1955, Wang, Zhaonan
1956, Wanner, Mathias
1957, Ward, Mark Daniel
1958, Warnberg, Nathan
1959, Warnick, Merrill
1960, Warren, Audie
1961, W&auml;stlund, Johan
1962, Watling, Neil
1963, Watson, Lori D.
1964, Waxweiler, Laurent
1965, Weba, Michael
1966, Webster, Jonathan
1967, Wei, Chuanan
1968, Wei, Linli
1969, Wei, Wandi
1970, Wei, Yi
1971, Weiner, Michael D.
1972, Weingartner, Andreas
1973, Weinstein, Madeleine
1974, Weitzer, Mario
1975, Wells, Matthew
1976, Weselcouch, Michael
1977, White, Daniel
1978, White, Susan Calcote
1979, Wiechert, Veit
1980, Wildstrom, D. Jacob
1981, Wilf, Herbert S.
1982, Willette, Michael
1983, Williams, H. C.
1984, Williams, Kenneth S.
1985, Wilson, Bryan
1986, Winkler, Peter
1987, Winterhof, Arne
1988, Withrow, Camron
1989, Witno, Amin
1990, Witu&#322;a, Roman
1991, Klaudiusz W&oacute;jcik, Klaudiusz
1992, Wolfe, David
1993, Wolird, Christian
1994, Woltman, George
1995, Wong, Erick B.
1996, Wong, Tian An
1997, Wong, Tony W. H.
1998, Wood, David R.
1999, Wood, Philip Matchett
2000, Woodford, Roger
2001, Woodson, Leon C.
2002, Wright, Thomas
2003, Wu, Chai Wah
2004, Xia, Xiang-Gen
2005, Xia, Xingwu
2006, Xu, Ping
2007, Xue, Hui
2008, Yalman, Demet
2009, Yamada, Tomohiro
2010, Yamagami, Atsushi
2011, Yamaguchi, Naoya
2012, Yamaguchi, Yuka
2013, Yamamoto, Shuji
2014, Catherine Yan
2015, Yan, Lu
2016, Yang, Dan-Mei
2017, Yang, Mingjia
2018, Yang, Qianqian
2019, Yang, Qiduan
2020, Yang, Quan-Hui
2021, Yang, Shichun
2022, Yankov, Christian L.
2023, Yao, Jialing
2024, Yassawi, Reem
2025, Yayenie, Omer
2026, Ye, Dongxi
2027, Ye, Lynnelle
2028, Yee, Ae Ja
2029, Yeroshkin, Dmytro
2030, Yildirim, C. Y.
