1504;;1424
1505;;716
1506;;872
1507;;220
1508;;1688
1508;;890
1509;;45
151;;1683
1510;;1747
1510;;236
1510;;501
1511;;931
1512;;593
1513;;800
1514;;1080
1515;;752
1516;;1061
1516;;1577
1516;;1705
1516;;1878
1516;;1960
1517;;1071
1517;;1889
1517;;485
1518;;1621
1519;;622
152;;403
1520;;228
1521;;1055
1522;;1328
1522;;857
1523;;789
1524;;153
1524;;1586
1524;;878
1525;;1799
1526;;1836
1527;;503
1528;;1630
1529;;996
153;;1479
1530;;1721
1531;;102
1531;;874
1531;;960
1532;;948
1533;;1705
1534;;1333
1535;;1711
1535;;1783
1536;;1141
1537;;1397
1538;;1375
1539;;893
154;;1620
154;;1819
154;;919
1540;;1201
1540;;1993
1541;;1608
1541;;1737
1541;;329
1541;;383
1542;;1860
1543;;1361
1544;;117
1545;;18
1545;;363
1546;;1724
1546;;413
1547;;1005
1547;;1622
1548;;553
1549;;1485
155;;1372
1550;;77
1551;;1436
1552;;232
1553;;654
1554;;1811
1554;;1980
1554;;2080
1554;;334
1555;;59
1556;;994
1557;;1324
1558;;397
1559;;1508
156;;706
1560;;1255
1561;;1255
1562;;1300
1562;;1351
1562;;1460
1563;;640
1564;;1235
1564;;1329
1565;;1473
1566;;767
1567;;78
1568;;497
1569;;1705
1569;;818
157;;1629
1570;;1087
1570;;1095
1570;;281
1571;;1989
1571;;353
1572;;1041
1573;;1759
1573;;2018
1574;;758
1575;;1170
1576;;824
1577;;1379
1577;;151
1577;;413
1577;;681
1577;;732
1577;;843
1578;;864
1578;;865
1578;;898
1579;;110
1579;;547
1579;;548
158;;1453
1580;;14
1581;;239
1581;;432
1581;;788
1582;;1581
1582;;320
1583;;1106
1583;;1146
1584;;274
1585;;568
1586;;69
1587;;422
1587;;616
1587;;830
1587;;940
1588;;763
1588;;764
1589;;114
1589;;1291
159;;1265
159;;2013
1590;;1834
1590;;730
1591;;1765
1591;;1955
1591;;410
1592;;1308
1593;;199
1593;;329
1593;;802
1593;;924
1594;;1723
1595;;1683
1596;;844
1597;;767
1598;;75
1599;;13
1599;;540
16;;1821
16;;1965
160;;1416
1600;;13
1600;;540
1601;;1029
1601;;1366
1601;;1702
1601;;1882
1601;;1887
1601;;203
1601;;376
1601;;479
1601;;815
1601;;816
1601;;817
1602;;861
1603;;749
1604;;268
1605;;499
1606;;1480
1607;;1682
1608;;1199
1609;;1148
161;;1529
1610;;1437
1610;;1561
1610;;177
1610;;2032
1610;;301
1610;;303
1610;;335
1610;;457
1610;;491
1610;;595
1610;;615
1610;;633
1610;;789
1610;;941
1610;;947
1610;;985
1611;;858
1612;;497
1613;;169
1613;;1837
1613;;1865
1613;;1957
1614;;352
1615;;1507
1616;;1498
1617;;1653
1618;;1161
1618;;1528
1618;;243
1618;;893
1619;;770
162;;1189
162;;656
162;;933
1620;;551
1621;;1339
1622;;910
1623;;1430
1623;;1432
1623;;1451
1623;;1858
1623;;1878
1623;;234
1623;;545
1623;;690
1623;;74
1623;;845
1624;;728
1625;;953
1626;;502
1627;;745
1628;;712
1628;;790
1629;;563
1629;;829
163;;857
1630;;23
1631;;829
1632;;364
1633;;1006
1634;;1552
1634;;1634
1634;;907
1635;;1841
1636;;1073
1637;;1172
1638;;1134
1638;;1328
1638;;1820
1638;;199
1639;;1097
164;;1872
164;;788
1640;;355
1641;;1089
1641;;1569
1641;;1633
1641;;467
1641;;807
1642;;1334
1642;;1468
1642;;1469
1642;;1817
1642;;1818
1642;;1863
1642;;194
1642;;2006
1642;;2106
1642;;354
1642;;415
1642;;418
1642;;419
1642;;480
1643;;602
1644;;1730
1645;;1573
1646;;1538
1647;;241
1648;;560
1649;;1040
1649;;1173
1649;;1672
1649;;1755
1649;;253
165;;52
1650;;1740
1651;;1806
1652;;620
1653;;1429
1653;;1554
1653;;1784
1653;;573
1654;;1299
1655;;1353
1655;;1819
1656;;1200
1656;;1938
1657;;1342
1657;;1765
1657;;1955
1657;;410
